rpm,real_w,speed,target_current,real_pos,pos,I6,I7
-0.198308,0.086719,9.832335,0.008664,-0.002346,0.007473,0.000000,0.000000
-0.198152,0.086736,9.832382,-0.001988,0.001916,0.001081,0.000000,0.000000
-0.198209,0.086822,9.832509,0.003338,0.009372,-0.006375,0.000000,0.000000
-0.198177,0.086867,9.832676,0.009729,-0.008737,-0.022354,0.000000,0.000000
-0.198079,0.086878,9.833001,0.004403,0.001916,0.002147,0.000000,0.000000
-0.197935,0.086832,9.833419,-0.009445,-0.003411,-0.012767,0.000000,0.000000
-0.197829,0.086838,9.833866,0.002273,0.033873,-0.008506,0.000000,0.000000
-0.197784,0.086892,9.834308,0.003338,0.018960,0.005343,0.000000,0.000000
-0.197699,0.086940,9.834668,0.019317,-0.002346,-0.005310,0.000000,0.000000
-0.197661,0.087046,9.834964,0.011860,0.010438,0.018126,0.000000,0.000000
-0.197563,0.087163,9.835219,0.000142,0.006177,0.014930,0.000000,0.000000
-0.197362,0.087300,9.835429,0.007599,0.018960,0.002147,0.000000,0.000000
-0.197208,0.087470,9.835637,0.009729,0.007242,0.007473,0.000000,0.000000
-0.197061,0.087647,9.835712,0.011860,0.010438,0.001081,0.000000,0.000000
-0.196845,0.087941,9.835900,0.000142,0.007242,-0.001049,0.000000,0.000000
-0.196754,0.088203,9.836184,0.024643,-0.001280,0.011734,0.000000,0.000000
-0.196687,0.088493,9.836400,0.021447,-0.000215,0.001081,0.000000,0.000000
-0.196648,0.088665,9.836561,0.011860,0.025351,-0.011702,0.000000,0.000000
-0.196659,0.088836,9.836658,-0.005184,0.013633,-0.008506,0.000000,0.000000
-0.196717,0.089111,9.836810,0.002273,0.015764,-0.006375,0.000000,0.000000
-0.196626,0.089347,9.836990,0.005468,0.017894,0.010669,0.000000,0.000000
-0.196434,0.089623,9.837142,0.000142,0.006177,-0.002114,0.000000,0.000000
-0.196279,0.089934,9.837393,-0.006249,0.026417,0.000016,0.000000,0.000000
-0.196070,0.090336,9.837703,-0.019033,-0.019390,-0.015963,0.000000,0.000000
-0.195824,0.090522,9.837894,0.002273,0.007242,0.003212,0.000000,0.000000
-0.195532,0.090684,9.838056,0.008664,0.006177,0.002147,0.000000,0.000000
-0.195305,0.090942,9.838128,0.011860,0.010438,0.025583,0.000000,0.000000
-0.195049,0.091276,9.838219,-0.001988,-0.002346,-0.003180,0.000000,0.000000
-0.194799,0.091600,9.838364,0.021447,-0.002346,-0.031942,0.000000,0.000000
-0.194543,0.091981,9.838560,0.018252,-0.003411,-0.007441,0.000000,0.000000
-0.194281,0.092368,9.838706,0.008664,-0.007672,-0.020224,0.000000,0.000000
-0.194216,0.092677,9.838759,0.011860,0.009372,0.005343,0.000000,0.000000
-0.194159,0.093004,9.838763,0.031035,0.011503,0.011734,0.000000,0.000000
-0.194122,0.093238,9.838768,0.016121,0.001916,0.007473,0.000000,0.000000
-0.194186,0.093352,9.838707,-0.006249,-0.002346,0.010669,0.000000,0.000000
-0.194325,0.093463,9.838668,-0.001988,0.017894,-0.014898,0.000000,0.000000
-0.194503,0.093573,9.838640,-0.000923,-0.000215,-0.010636,0.000000,0.000000
-0.194718,0.093626,9.838544,0.023578,-0.017259,0.010669,0.000000,0.000000
-0.194845,0.093523,9.838439,-0.000923,-0.004476,-0.009571,0.000000,0.000000
-0.195132,0.093407,9.838251,0.008664,0.014699,0.007473,0.000000,0.000000
-0.195337,0.093306,9.838024,0.018252,0.027482,0.010669,0.000000,0.000000
-0.195580,0.093129,9.837794,-0.000923,-0.003411,-0.002114,0.000000,0.000000
-0.195773,0.092905,9.837546,-0.006249,0.013633,0.001081,0.000000,0.000000
-0.195939,0.092610,9.837223,0.003338,0.015764,0.013865,0.000000,0.000000
-0.196039,0.092412,9.836944,0.006534,0.012568,-0.001049,0.000000,0.000000
-0.196140,0.092205,9.836587,0.019317,0.005111,0.012799,0.000000,0.000000
-0.196295,0.092027,9.836397,0.004403,0.025351,-0.005310,0.000000,0.000000
-0.196446,0.091939,9.836185,0.019317,0.008307,0.025583,0.000000,0.000000
-0.196665,0.091835,9.836047,-0.004119,-0.001280,-0.006375,0.000000,0.000000
-0.196970,0.091797,9.835909,0.000142,0.000850,-0.024485,0.000000,0.000000
-0.197273,0.091643,9.835719,0.008664,0.010438,0.006408,0.000000,0.000000
-0.197601,0.091466,9.835511,0.004403,0.008307,0.006408,0.000000,0.000000
-0.197893,0.091230,9.835188,0.017186,0.011503,-0.003180,0.000000,0.000000
-0.198052,0.091019,9.834937,0.010795,-0.010868,-0.025550,0.000000,0.000000
-0.198206,0.090757,9.834708,0.007599,-0.005541,0.008538,0.000000,0.000000
-0.198324,0.090518,9.834459,0.022513,0.013633,0.008538,0.000000,0.000000
-0.198543,0.090374,9.834297,0.017186,0.010438,0.006408,0.000000,0.000000
-0.198712,0.090246,9.834132,0.018252,0.000850,0.006408,0.000000,0.000000
-0.198967,0.090113,9.833990,-0.004119,0.008307,0.006408,0.000000,0.000000
-0.199112,0.089972,9.833806,0.004403,-0.003411,0.001081,0.000000,0.000000
-0.199298,0.089886,9.833759,0.015056,0.013633,0.001081,0.000000,0.000000
-0.199488,0.089826,9.833703,0.001207,0.011503,-0.002114,0.000000,0.000000
-0.199635,0.089740,9.833647,0.007599,0.001916,-0.009571,0.000000,0.000000
-0.199779,0.089724,9.833557,0.016121,-0.016194,0.002147,0.000000,0.000000
-0.199987,0.089599,9.833499,0.006534,0.004046,0.011734,0.000000,0.000000
-0.200259,0.089580,9.833429,-0.008380,-0.007672,-0.004245,0.000000,0.000000
-0.200459,0.089533,9.833406,-0.001988,0.004046,0.005343,0.000000,0.000000
-0.200756,0.089389,9.833403,-0.003054,0.020025,-0.006375,0.000000,0.000000
-0.201162,0.089306,9.833365,0.000142,0.023221,0.006408,0.000000,0.000000
-0.201641,0.089322,9.833364,0.007599,0.020025,-0.002114,0.000000,0.000000
-0.202077,0.089412,9.833317,0.020382,0.018960,0.008538,0.000000,0.000000
-0.202435,0.089590,9.833256,-0.001988,0.009372,-0.024485,0.000000,0.000000
-0.202723,0.089797,9.833092,0.002273,0.008307,-0.013832,0.000000,0.000000
-0.202992,0.089986,9.832967,0.006534,0.015764,0.021321,0.000000,0.000000
-0.203279,0.090199,9.832835,0.007599,-0.009802,0.019191,0.000000,0.000000
-0.203462,0.090375,9.832752,-0.010511,-0.008737,-0.002114,0.000000,0.000000
-0.203581,0.090492,9.832694,0.005468,0.017894,0.003212,0.000000,0.000000
-0.203690,0.090662,9.832601,0.002273,-0.007672,0.004277,0.000000,0.000000
-0.203818,0.090776,9.832503,-0.011576,-0.004476,-0.003180,0.000000,0.000000
-0.203982,0.090976,9.832365,0.008664,0.011503,0.000016,0.000000,0.000000
-0.204328,0.091101,9.832326,0.000142,0.028547,0.010669,0.000000,0.000000
-0.204759,0.091290,9.832210,0.005468,0.013633,0.010669,0.000000,0.000000
-0.205090,0.091482,9.832096,0.001207,0.013633,0.004277,0.000000,0.000000
-0.205417,0.091558,9.831872,0.016121,0.020025,-0.001049,0.000000,0.000000
-0.205708,0.091707,9.831618,0.010795,0.009372,0.002147,0.000000,0.000000
-0.206106,0.091758,9.831412,-0.000923,0.002981,-0.002114,0.000000,0.000000
-0.206361,0.091931,9.831198,-0.015837,0.017894,0.002147,0.000000,0.000000
-0.206506,0.092057,9.830946,0.011860,0.002981,0.018126,0.000000,0.000000
-0.206578,0.092241,9.830647,-0.005184,0.013633,-0.005310,0.000000,0.000000
-0.206615,0.092426,9.830496,0.005468,0.001916,0.004277,0.000000,0.000000
-0.206641,0.092710,9.830368,-0.004119,-0.010868,0.019191,0.000000,0.000000
-0.206606,0.092997,9.830269,0.008664,0.017894,0.009604,0.000000,0.000000
-0.206648,0.093290,9.830214,0.011860,0.000850,0.013865,0.000000,0.000000
-0.206670,0.093563,9.830061,-0.022228,0.007242,-0.007441,0.000000,0.000000
-0.206602,0.093763,9.829832,0.015056,0.005111,-0.011702,0.000000,0.000000
-0.206542,0.093919,9.829535,-0.001988,-0.008737,-0.009571,0.000000,0.000000
-0.206536,0.094117,9.829386,-0.001988,-0.005541,0.013865,0.000000,0.000000
-0.206450,0.094441,9.829153,0.004403,-0.002346,-0.005310,0.000000,0.000000
-0.206316,0.094808,9.828884,0.016121,0.005111,-0.012767,0.000000,0.000000
-0.206250,0.095255,9.828573,-0.007315,0.000850,-0.005310,0.000000,0.000000
-0.206167,0.095613,9.828380,0.011860,0.014699,0.009604,0.000000,0.000000
-0.206112,0.095920,9.828199,0.000142,0.014699,-0.006375,0.000000,0.000000
-0.206031,0.096045,9.827941,-0.005184,-0.002346,0.011734,0.000000,0.000000
-0.205995,0.096122,9.827839,0.033165,0.018960,0.008538,0.000000,0.000000
-0.205987,0.096258,9.827783,0.019317,0.014699,0.000016,0.000000,0.000000
-0.205951,0.096315,9.827752,-0.007315,0.011503,-0.004245,0.000000,0.000000
-0.205956,0.096370,9.827729,0.009729,-0.008737,0.009604,0.000000,0.000000
-0.205974,0.096435,9.827681,0.011860,0.021090,0.001081,0.000000,0.000000
-0.205988,0.096534,9.827582,0.020382,0.014699,0.000016,0.000000,0.000000
-0.205997,0.096561,9.827413,-0.010511,0.016829,0.021321,0.000000,0.000000
-0.206024,0.096644,9.827278,0.013991,-0.008737,-0.008506,0.000000,0.000000
-0.205978,0.096706,9.827303,0.022513,0.017894,0.005343,0.000000,0.000000
-0.205915,0.096719,9.827137,0.005468,0.021090,-0.006375,0.000000,0.000000
-0.205779,0.096672,9.826964,0.005468,-0.020455,-0.014898,0.000000,0.000000
-0.205569,0.096566,9.826756,0.013991,-0.003411,0.013865,0.000000,0.000000
-0.205225,0.096490,9.826688,0.004403,-0.015129,-0.015963,0.000000,0.000000
-0.204803,0.096361,9.826581,0.004403,0.015764,-0.004245,0.000000,0.000000
-0.204346,0.096283,9.826427,0.015056,0.015764,-0.013832,0.000000,0.000000
-0.203871,0.096267,9.826170,0.000142,0.017894,0.003212,0.000000,0.000000
-0.203484,0.096308,9.825929,0.023578,0.031743,-0.005310,0.000000,0.000000
-0.203318,0.096331,9.825668,0.006534,-0.014063,-0.010636,0.000000,0.000000
-0.203217,0.096316,9.825432,-0.009445,-0.002346,-0.025550,0.000000,0.000000
-0.203230,0.096299,9.825060,0.011860,0.000850,-0.003180,0.000000,0.000000
-0.203292,0.096230,9.824663,0.005468,-0.003411,0.018126,0.000000,0.000000
-0.203264,0.096059,9.824251,0.011860,0.000850,0.004277,0.000000,0.000000
-0.203292,0.095797,9.823915,0.016121,-0.003411,-0.004245,0.000000,0.000000
-0.203300,0.095513,9.823567,-0.009445,-0.001280,0.005343,0.000000,0.000000
-0.203302,0.095257,9.823280,0.010795,0.004046,0.003212,0.000000,0.000000
-0.203223,0.095063,9.822978,0.004403,-0.001280,-0.008506,0.000000,0.000000
-0.203165,0.094866,9.822630,-0.004119,0.006177,-0.004245,0.000000,0.000000
-0.203277,0.094591,9.822428,0.002273,0.014699,0.008538,0.000000,0.000000
-0.203544,0.094303,9.822287,0.000142,-0.004476,0.002147,0.000000,0.000000
-0.203774,0.094090,9.822081,-0.006249,0.011503,-0.018093,0.000000,0.000000
-0.204107,0.093849,9.822042,0.015056,0.013633,0.013865,0.000000,0.000000
-0.204443,0.093489,9.822015,0.008664,-0.006607,-0.006375,0.000000,0.000000
-0.204740,0.093090,9.821866,0.018252,0.014699,0.003212,0.000000,0.000000
-0.205017,0.092677,9.821802,-0.004119,-0.008737,-0.034072,0.000000,0.000000
-0.205273,0.092298,9.821795,0.021447,0.007242,0.006408,0.000000,0.000000
-0.205561,0.091977,9.821962,-0.004119,0.011503,0.013865,0.000000,0.000000
-0.205919,0.091643,9.822220,0.015056,0.008307,0.003212,0.000000,0.000000
-0.206207,0.091306,9.822479,0.005468,0.008307,0.006408,0.000000,0.000000
-0.206480,0.091093,9.822638,0.012925,-0.008737,-0.001049,0.000000,0.000000
-0.206663,0.090774,9.822819,0.002273,0.009372,-0.010636,0.000000,0.000000
-0.206896,0.090379,9.822997,0.009729,0.023221,0.002147,0.000000,0.000000
-0.207078,0.089934,9.823230,0.004403,0.000850,-0.001049,0.000000,0.000000
-0.207397,0.089560,9.823433,0.009729,0.026417,0.020256,0.000000,0.000000
-0.207637,0.089217,9.823633,0.005468,-0.015129,-0.001049,0.000000,0.000000
-0.207870,0.088915,9.823959,0.003338,0.025351,0.000016,0.000000,0.000000
-0.207950,0.088664,9.824314,-0.001988,0.024286,0.008538,0.000000,0.000000
-0.207996,0.088412,9.824725,0.006534,0.010438,0.006408,0.000000,0.000000
-0.208115,0.088193,9.825171,-0.003054,-0.006607,-0.008506,0.000000,0.000000
-0.208162,0.088005,9.825581,0.002273,0.021090,-0.001049,0.000000,0.000000
-0.208115,0.087826,9.826027,-0.006249,0.004046,0.011734,0.000000,0.000000
-0.208142,0.087688,9.826524,0.021447,-0.007672,-0.002114,0.000000,0.000000
-0.208079,0.087519,9.827067,0.017186,0.013633,-0.001049,0.000000,0.000000
-0.207899,0.087416,9.827542,0.005468,-0.003411,0.015995,0.000000,0.000000
-0.207791,0.087326,9.827950,0.022513,0.016829,0.001081,0.000000,0.000000
-0.207842,0.087247,9.828276,0.006534,0.007242,0.007473,0.000000,0.000000
-0.207965,0.087338,9.828643,-0.009445,0.013633,-0.028746,0.000000,0.000000
-0.208017,0.087488,9.829009,0.022513,0.012568,0.003212,0.000000,0.000000
-0.208092,0.087582,9.829409,0.009729,0.013633,0.010669,0.000000,0.000000
-0.208178,0.087662,9.829779,-0.003054,-0.004476,-0.003180,0.000000,0.000000
-0.208258,0.087796,9.830073,0.004403,0.004046,-0.015963,0.000000,0.000000
-0.208274,0.087975,9.830498,0.021447,0.005111,-0.002114,0.000000,0.000000
-0.208334,0.088133,9.830801,-0.006249,0.004046,0.003212,0.000000,0.000000
-0.208395,0.088327,9.831064,0.000142,0.009372,0.009604,0.000000,0.000000
-0.208601,0.088431,9.831245,0.013991,-0.010868,-0.001049,0.000000,0.000000
-0.208821,0.088284,9.831404,-0.023294,-0.005541,-0.011702,0.000000,0.000000
-0.208970,0.088130,9.831507,-0.009445,-0.008737,-0.010636,0.000000,0.000000
-0.209141,0.088015,9.831603,-0.003054,0.016829,-0.012767,0.000000,0.000000
-0.209335,0.087920,9.831719,0.019317,0.000850,-0.009571,0.000000,0.000000
-0.209480,0.087761,9.831961,-0.000923,-0.014063,-0.027681,0.000000,0.000000
-0.209529,0.087700,9.832185,0.002273,-0.006607,-0.001049,0.000000,0.000000
-0.209503,0.087657,9.832468,0.021447,0.018960,0.008538,0.000000,0.000000
-0.209619,0.087643,9.832673,-0.003054,0.001916,-0.006375,0.000000,0.000000
-0.209644,0.087672,9.832811,0.008664,0.000850,-0.019159,0.000000,0.000000
-0.209630,0.087699,9.832972,0.007599,0.013633,0.004277,0.000000,0.000000
-0.209572,0.087650,9.833106,0.016121,0.010438,-0.018093,0.000000,0.000000
-0.209540,0.087727,9.833270,-0.003054,0.004046,0.003212,0.000000,0.000000
-0.209519,0.087769,9.833349,0.004403,-0.003411,0.009604,0.000000,0.000000
-0.209367,0.087846,9.833508,-0.014772,0.010438,-0.020224,0.000000,0.000000
-0.209114,0.087914,9.833609,0.000142,0.000850,0.008538,0.000000,0.000000
-0.208905,0.087902,9.833682,0.012925,0.012568,-0.002114,0.000000,0.000000
-0.208759,0.087912,9.833747,0.011860,-0.014063,-0.005310,0.000000,0.000000
-0.208550,0.088018,9.833765,0.007599,0.022156,0.001081,0.000000,0.000000
-0.208330,0.088074,9.833799,0.007599,-0.024716,0.007473,0.000000,0.000000
-0.208066,0.088143,9.833835,-0.007315,0.009372,0.001081,0.000000,0.000000
-0.207732,0.088219,9.833872,-0.007315,0.002981,-0.005310,0.000000,0.000000
-0.207359,0.088306,9.833906,0.006534,0.000850,0.004277,0.000000,0.000000
-0.206972,0.088386,9.833917,0.023578,0.022156,-0.008506,0.000000,0.000000
-0.206475,0.088418,9.833918,0.008664,0.008307,-0.007441,0.000000,0.000000
-0.206030,0.088405,9.833856,0.019317,-0.002346,0.011734,0.000000,0.000000
-0.205661,0.088346,9.833613,0.006534,0.002981,0.005343,0.000000,0.000000
-0.205403,0.088327,9.833375,-0.016902,0.006177,-0.020224,0.000000,0.000000
-0.205135,0.088325,9.833103,0.018252,0.012568,-0.005310,0.000000,0.000000
-0.204793,0.088298,9.832901,-0.012641,-0.002346,0.001081,0.000000,0.000000
-0.204464,0.088246,9.832824,0.000142,0.037069,-0.001049,0.000000,0.000000
-0.204268,0.088193,9.832748,0.003338,0.012568,-0.003180,0.000000,0.000000
-0.204168,0.088114,9.832576,0.002273,0.011503,0.004277,0.000000,0.000000
-0.203918,0.088094,9.832438,-0.004119,0.000850,0.000016,0.000000,0.000000
-0.203753,0.088046,9.832243,0.017186,0.015764,-0.011702,0.000000,0.000000
-0.203631,0.088147,9.831989,0.007599,0.010438,0.004277,0.000000,0.000000
-0.203565,0.088307,9.831635,0.013991,0.012568,0.007473,0.000000,0.000000
-0.203427,0.088452,9.831270,0.001207,0.012568,0.018126,0.000000,0.000000
-0.203292,0.088493,9.830866,0.004403,-0.005541,0.012799,0.000000,0.000000
-0.203019,0.088556,9.830483,-0.005184,-0.018324,0.004277,0.000000,0.000000
-0.202676,0.088700,9.830155,0.015056,0.023221,-0.012767,0.000000,0.000000
-0.202323,0.088858,9.829966,0.016121,0.007242,0.000016,0.000000,0.000000
-0.201937,0.088991,9.829831,-0.020098,0.001916,-0.021289,0.000000,0.000000
-0.201659,0.089120,9.829639,0.006534,0.000850,-0.010636,0.000000,0.000000
-0.201331,0.089150,9.829533,-0.004119,0.007242,0.006408,0.000000,0.000000
-0.201217,0.089179,9.829430,-0.000923,0.002981,-0.004245,0.000000,0.000000
-0.201123,0.089287,9.829364,-0.014772,-0.009802,-0.020224,0.000000,0.000000
-0.201144,0.089443,9.829249,0.002273,0.009372,0.025583,0.000000,0.000000
-0.201217,0.089568,9.829329,0.015056,0.010438,-0.013832,0.000000,0.000000
-0.201322,0.089773,9.829432,0.006534,0.000850,0.012799,0.000000,0.000000
-0.201373,0.090076,9.829441,0.019317,-0.001280,0.030909,0.000000,0.000000
-0.201403,0.090375,9.829577,-0.014772,-0.000215,0.007473,0.000000,0.000000
-0.201330,0.090610,9.829623,0.017186,-0.007672,-0.019159,0.000000,0.000000
-0.201319,0.090764,9.829881,-0.010511,-0.005541,0.020256,0.000000,0.000000
-0.201367,0.090884,9.830163,-0.015837,-0.001280,0.002147,0.000000,0.000000
-0.201444,0.090977,9.830476,-0.003054,0.004046,-0.003180,0.000000,0.000000
-0.201544,0.091002,9.830857,0.005468,-0.010868,0.011734,0.000000,0.000000
-0.201578,0.091022,9.831185,0.009729,-0.003411,-0.020224,0.000000,0.000000
-0.201557,0.091072,9.831589,0.005468,0.006177,-0.009571,0.000000,0.000000
-0.201604,0.091089,9.831983,0.015056,0.011503,0.003212,0.000000,0.000000
-0.201725,0.091149,9.832325,0.003338,0.023221,-0.002114,0.000000,0.000000
-0.201774,0.091113,9.832577,0.011860,0.014699,0.003212,0.000000,0.000000
-0.201805,0.091089,9.832731,0.007599,0.009372,0.008538,0.000000,0.000000
-0.201689,0.091071,9.832949,0.005468,0.006177,0.000016,0.000000,0.000000
-0.201551,0.091169,9.833140,0.004403,0.008307,0.000016,0.000000,0.000000
-0.201383,0.091240,9.833363,0.005468,0.006177,0.018126,0.000000,0.000000
-0.201234,0.091395,9.833521,0.009729,0.007242,-0.006375,0.000000,0.000000
-0.201099,0.091564,9.833586,0.007599,0.008307,0.009604,0.000000,0.000000
-0.201065,0.091726,9.833563,0.004403,-0.010868,-0.011702,0.000000,0.000000
-0.201037,0.091826,9.833567,0.003338,-0.009802,0.000016,0.000000,0.000000
-0.201090,0.091744,9.833588,0.001207,0.018960,-0.009571,0.000000,0.000000
-0.201140,0.091570,9.833519,0.033165,0.020025,0.006408,0.000000,0.000000
-0.201265,0.091391,9.833451,0.009729,-0.006607,0.001081,0.000000,0.000000
-0.201418,0.091279,9.833488,0.013991,-0.003411,0.005343,0.000000,0.000000
-0.201501,0.091029,9.833545,-0.003054,-0.016194,0.005343,0.000000,0.000000
-0.201641,0.090872,9.833681,0.004403,-0.005541,0.002147,0.000000,0.000000
-0.201781,0.090682,9.833855,-0.005184,0.009372,0.003212,0.000000,0.000000
-0.201852,0.090594,9.833978,-0.008380,0.005111,-0.007441,0.000000,0.000000
-0.202071,0.090481,9.833945,0.008664,-0.025781,-0.006375,0.000000,0.000000
-0.202297,0.090399,9.833914,0.000142,0.000850,0.020256,0.000000,0.000000
-0.202576,0.090258,9.833762,0.009729,0.007242,-0.003180,0.000000,0.000000
-0.202890,0.090172,9.833575,0.008664,0.000850,0.012799,0.000000,0.000000
-0.203166,0.090149,9.833469,0.010795,0.025351,-0.003180,0.000000,0.000000
-0.203318,0.090202,9.833447,0.015056,0.018960,-0.006375,0.000000,0.000000
-0.203496,0.090271,9.833396,0.008664,0.011503,-0.011702,0.000000,0.000000
-0.203698,0.090384,9.833274,0.024643,0.002981,0.011734,0.000000,0.000000
-0.203946,0.090550,9.833154,0.011860,0.004046,-0.003180,0.000000,0.000000
-0.204234,0.090608,9.832896,0.008664,0.021090,-0.004245,0.000000,0.000000
-0.204527,0.090721,9.832633,0.007599,0.005111,0.011734,0.000000,0.000000
-0.204905,0.090892,9.832345,-0.003054,0.005111,-0.013832,0.000000,0.000000
-0.205311,0.091153,9.831866,0.016121,0.023221,0.000016,0.000000,0.000000
-0.205780,0.091481,9.831387,-0.000923,0.004046,0.006408,0.000000,0.000000
-0.206301,0.091757,9.831017,0.021447,-0.002346,0.004277,0.000000,0.000000
-0.206783,0.091988,9.830640,0.011860,0.016829,0.000016,0.000000,0.000000
-0.207231,0.092190,9.830228,0.010795,0.008307,0.001081,0.000000,0.000000
-0.207521,0.092452,9.829812,0.002273,-0.010868,0.009604,0.000000,0.000000
-0.207788,0.092665,9.829333,0.013991,-0.002346,-0.028746,0.000000,0.000000
-0.208064,0.092835,9.828894,-0.010511,0.004046,0.009604,0.000000,0.000000
-0.208475,0.092920,9.828421,0.012925,0.002981,-0.002114,0.000000,0.000000
-0.209004,0.092954,9.828130,0.010795,0.002981,0.007473,0.000000,0.000000
-0.209323,0.092869,9.827939,0.006534,-0.007672,-0.020224,0.000000,0.000000
-0.209580,0.092762,9.827828,0.027839,0.010438,0.003212,0.000000,0.000000
-0.209859,0.092701,9.827667,0.016121,-0.006607,-0.008506,0.000000,0.000000
-0.210039,0.092600,9.827426,0.019317,0.012568,-0.007441,0.000000,0.000000
-0.210198,0.092432,9.827187,0.003338,0.011503,0.007473,0.000000,0.000000
-0.210300,0.092428,9.827000,-0.019033,0.002981,-0.002114,0.000000,0.000000
-0.210498,0.092489,9.826812,0.005468,0.000850,0.004277,0.000000,0.000000
-0.210644,0.092560,9.826586,0.004403,-0.006607,-0.006375,0.000000,0.000000
-0.210770,0.092587,9.826337,0.011860,0.020025,0.011734,0.000000,0.000000
-0.211024,0.092533,9.826080,0.018252,-0.011933,0.002147,0.000000,0.000000
-0.211283,0.092578,9.825918,0.018252,-0.005541,-0.029811,0.000000,0.000000
-0.211534,0.092763,9.825793,-0.007315,-0.010868,-0.020224,0.000000,0.000000
-0.211793,0.092845,9.825692,0.006534,-0.003411,0.000016,0.000000,0.000000
-0.211955,0.093026,9.825600,-0.005184,0.001916,0.008538,0.000000,0.000000
-0.212184,0.093205,9.825592,0.025708,0.000850,0.001081,0.000000,0.000000
-0.212410,0.093313,9.825675,0.024643,0.001916,0.005343,0.000000,0.000000
-0.212669,0.093476,9.825800,0.000142,0.018960,-0.003180,0.000000,0.000000
-0.212757,0.093674,9.826038,-0.005184,0.004046,-0.006375,0.000000,0.000000
-0.212896,0.093857,9.826344,0.002273,0.008307,0.011734,0.000000,0.000000
-0.212964,0.093897,9.826797,-0.007315,-0.005541,0.008538,0.000000,0.000000
-0.213067,0.093921,9.827253,0.021447,0.000850,0.002147,0.000000,0.000000
-0.213230,0.093833,9.827637,-0.009445,0.013633,-0.001049,0.000000,0.000000
-0.213320,0.093678,9.828061,0.009729,0.004046,-0.002114,0.000000,0.000000
-0.213409,0.093596,9.828533,-0.009445,-0.010868,0.014930,0.000000,0.000000
-0.213408,0.093523,9.828977,-0.004119,-0.002346,0.009604,0.000000,0.000000
-0.213366,0.093463,9.829385,0.008664,0.012568,-0.007441,0.000000,0.000000
-0.213311,0.093344,9.829680,0.008664,0.000850,0.012799,0.000000,0.000000
-0.213239,0.093158,9.829991,0.005468,0.025351,0.002147,0.000000,0.000000
-0.213176,0.092892,9.830197,0.008664,-0.003411,0.011734,0.000000,0.000000
-0.213019,0.092525,9.830218,-0.017967,-0.008737,0.007473,0.000000,0.000000
-0.212869,0.092151,9.830330,0.002273,-0.007672,-0.006375,0.000000,0.000000
-0.212731,0.091918,9.830367,0.017186,-0.001280,-0.005310,0.000000,0.000000
-0.212571,0.091675,9.830396,-0.000923,0.009372,-0.012767,0.000000,0.000000
-0.212374,0.091545,9.830392,-0.001988,0.005111,0.017060,0.000000,0.000000
-0.212227,0.091436,9.830249,0.009729,0.004046,-0.006375,0.000000,0.000000
-0.212126,0.091250,9.830108,0.004403,0.026417,-0.010636,0.000000,0.000000
-0.212090,0.091091,9.830006,0.006534,0.004046,0.014930,0.000000,0.000000
-0.212076,0.090977,9.829957,-0.012641,0.014699,-0.017028,0.000000,0.000000
-0.211966,0.090847,9.830005,-0.006249,0.006177,0.002147,0.000000,0.000000
-0.211976,0.090673,9.830063,-0.007315,0.006177,-0.005310,0.000000,0.000000
-0.212044,0.090626,9.830076,0.007599,0.006177,-0.010636,0.000000,0.000000
-0.212127,0.090705,9.830050,0.000142,-0.010868,0.001081,0.000000,0.000000
-0.212174,0.090806,9.830072,0.000142,0.006177,-0.008506,0.000000,0.000000
-0.212054,0.090947,9.830054,0.018252,0.006177,0.002147,0.000000,0.000000
-0.211887,0.090968,9.830042,0.001207,-0.004476,0.008538,0.000000,0.000000
-0.211848,0.090992,9.830164,0.002273,0.004046,0.013865,0.000000,0.000000
-0.211858,0.091028,9.830340,-0.006249,0.015764,-0.002114,0.000000,0.000000
-0.211733,0.091089,9.830565,0.000142,0.004046,-0.029811,0.000000,0.000000
-0.211503,0.091004,9.830803,0.004403,0.005111,-0.005310,0.000000,0.000000
-0.211294,0.090930,9.830901,0.007599,0.007242,0.002147,0.000000,0.000000
-0.211030,0.090846,9.831025,0.002273,-0.000215,-0.005310,0.000000,0.000000
-0.210659,0.090773,9.831121,0.002273,-0.005541,-0.012767,0.000000,0.000000
-0.210212,0.090724,9.831166,0.010795,0.014699,-0.011702,0.000000,0.000000
-0.209770,0.090521,9.831282,0.016121,0.022156,0.001081,0.000000,0.000000
-0.209362,0.090393,9.831312,0.009729,0.002981,-0.009571,0.000000,0.000000
-0.208879,0.090331,9.831244,0.013991,0.015764,0.003212,0.000000,0.000000
-0.208357,0.090380,9.831267,0.004403,0.008307,0.007473,0.000000,0.000000
-0.207769,0.090382,9.831307,0.002273,-0.004476,0.006408,0.000000,0.000000
-0.207155,0.090395,9.831434,0.012925,0.009372,0.002147,0.000000,0.000000
-0.206669,0.090431,9.831508,-0.015837,-0.004476,-0.004245,0.000000,0.000000
-0.206229,0.090567,9.831534,0.001207,0.009372,0.017060,0.000000,0.000000
-0.205735,0.090626,9.831585,-0.012641,0.023221,0.000016,0.000000,0.000000
-0.205205,0.090661,9.831728,-0.009445,0.001916,0.024517,0.000000,0.000000
-0.204713,0.090800,9.831870,0.000142,0.002981,0.005343,0.000000,0.000000
-0.204285,0.090915,9.832057,-0.004119,-0.000215,0.019191,0.000000,0.000000
-0.203936,0.091036,9.832398,0.007599,0.000850,0.000016,0.000000,0.000000
